#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -6.010  0.1055E+00  0.6554E-02
  -6.000  0.1223E+00  0.7777E-02
  -5.990  0.1409E+00  0.9186E-02
  -5.980  0.1617E+00  0.1080E-01
  -5.970  0.1845E+00  0.1265E-01
  -5.960  0.2095E+00  0.1474E-01
  -5.950  0.2368E+00  0.1711E-01
  -5.940  0.2662E+00  0.1977E-01
  -5.930  0.2978E+00  0.2275E-01
  -5.920  0.3316E+00  0.2607E-01
  -5.910  0.3673E+00  0.2974E-01
  -5.900  0.4048E+00  0.3379E-01
  -5.890  0.4441E+00  0.3823E-01
  -5.880  0.4847E+00  0.4308E-01
  -5.870  0.5265E+00  0.4834E-01
  -5.860  0.5692E+00  0.5403E-01
  -5.850  0.6124E+00  0.6016E-01
  -5.840  0.6557E+00  0.6672E-01
  -5.830  0.6988E+00  0.7370E-01
  -5.820  0.7413E+00  0.8112E-01
  -5.810  0.7827E+00  0.8894E-01
  -5.800  0.8228E+00  0.9717E-01
  -5.790  0.8610E+00  0.1058E+00
  -5.780  0.8971E+00  0.1148E+00
  -5.770  0.9306E+00  0.1241E+00
  -5.760  0.9614E+00  0.1337E+00
  -5.750  0.9892E+00  0.1436E+00
  -5.740  0.1014E+01  0.1537E+00
  -5.730  0.1035E+01  0.1641E+00
  -5.720  0.1053E+01  0.1746E+00
  -5.710  0.1067E+01  0.1853E+00
  -5.700  0.1078E+01  0.1960E+00
  -5.690  0.1086E+01  0.2069E+00
  -5.680  0.1091E+01  0.2178E+00
  -5.670  0.1092E+01  0.2287E+00
  -5.660  0.1091E+01  0.2396E+00
  -5.650  0.1088E+01  0.2505E+00
  -5.640  0.1083E+01  0.2613E+00
  -5.630  0.1075E+01  0.2721E+00
  -5.620  0.1067E+01  0.2828E+00
  -5.610  0.1057E+01  0.2933E+00
  -5.600  0.1046E+01  0.3038E+00
  -5.590  0.1035E+01  0.3141E+00
  -5.580  0.1023E+01  0.3244E+00
  -5.570  0.1011E+01  0.3345E+00
  -5.560  0.9985E+00  0.3444E+00
  -5.550  0.9863E+00  0.3543E+00
  -5.540  0.9742E+00  0.3641E+00
  -5.530  0.9622E+00  0.3737E+00
  -5.520  0.9503E+00  0.3832E+00
  -5.510  0.9384E+00  0.3926E+00
  -5.500  0.9264E+00  0.4018E+00
  -5.490  0.9143E+00  0.4110E+00
  -5.480  0.9020E+00  0.4200E+00
  -5.470  0.8892E+00  0.4289E+00
  -5.460  0.8760E+00  0.4376E+00
  -5.450  0.8622E+00  0.4463E+00
  -5.440  0.8476E+00  0.4547E+00
  -5.430  0.8324E+00  0.4631E+00
  -5.420  0.8163E+00  0.4712E+00
  -5.410  0.7994E+00  0.4792E+00
  -5.400  0.7817E+00  0.4870E+00
  -5.390  0.7632E+00  0.4947E+00
  -5.380  0.7440E+00  0.5021E+00
  -5.370  0.7242E+00  0.5094E+00
  -5.360  0.7040E+00  0.5164E+00
  -5.350  0.6835E+00  0.5232E+00
  -5.340  0.6628E+00  0.5299E+00
  -5.330  0.6421E+00  0.5363E+00
  -5.320  0.6217E+00  0.5425E+00
  -5.310  0.6016E+00  0.5485E+00
  -5.300  0.5821E+00  0.5543E+00
  -5.290  0.5634E+00  0.5600E+00
  -5.280  0.5456E+00  0.5654E+00
  -5.270  0.5288E+00  0.5707E+00
  -5.260  0.5131E+00  0.5758E+00
  -5.250  0.4987E+00  0.5808E+00
  -5.240  0.4856E+00  0.5857E+00
  -5.230  0.4738E+00  0.5904E+00
  -5.220  0.4633E+00  0.5951E+00
  -5.210  0.4542E+00  0.5996E+00
  -5.200  0.4463E+00  0.6041E+00
  -5.190  0.4396E+00  0.6085E+00
  -5.180  0.4340E+00  0.6128E+00
  -5.170  0.4294E+00  0.6171E+00
  -5.160  0.4256E+00  0.6213E+00
  -5.150  0.4227E+00  0.6256E+00
  -5.140  0.4203E+00  0.6298E+00
  -5.130  0.4184E+00  0.6340E+00
  -5.120  0.4168E+00  0.6381E+00
  -5.110  0.4155E+00  0.6423E+00
  -5.100  0.4142E+00  0.6464E+00
  -5.090  0.4130E+00  0.6506E+00
  -5.080  0.4117E+00  0.6547E+00
  -5.070  0.4101E+00  0.6588E+00
  -5.060  0.4084E+00  0.6629E+00
  -5.050  0.4064E+00  0.6669E+00
  -5.040  0.4042E+00  0.6710E+00
  -5.030  0.4016E+00  0.6750E+00
  -5.020  0.3988E+00  0.6790E+00
  -5.010  0.3957E+00  0.6829E+00
  -5.000  0.3925E+00  0.6868E+00
  -4.990  0.3891E+00  0.6907E+00
  -4.980  0.3857E+00  0.6946E+00
  -4.970  0.3822E+00  0.6984E+00
  -4.960  0.3788E+00  0.7022E+00
  -4.950  0.3755E+00  0.7060E+00
  -4.940  0.3724E+00  0.7097E+00
  -4.930  0.3695E+00  0.7134E+00
  -4.920  0.3670E+00  0.7170E+00
  -4.910  0.3648E+00  0.7207E+00
  -4.900  0.3630E+00  0.7243E+00
  -4.890  0.3616E+00  0.7279E+00
  -4.880  0.3606E+00  0.7315E+00
  -4.870  0.3600E+00  0.7351E+00
  -4.860  0.3598E+00  0.7387E+00
  -4.850  0.3599E+00  0.7423E+00
  -4.840  0.3604E+00  0.7459E+00
  -4.830  0.3611E+00  0.7496E+00
  -4.820  0.3621E+00  0.7532E+00
  -4.810  0.3632E+00  0.7568E+00
  -4.800  0.3643E+00  0.7605E+00
  -4.790  0.3655E+00  0.7641E+00
  -4.780  0.3666E+00  0.7678E+00
  -4.770  0.3675E+00  0.7715E+00
  -4.760  0.3682E+00  0.7751E+00
  -4.750  0.3687E+00  0.7788E+00
